x,y,label
41.419033,-43.705326,N
26.887066,-125.1249,N
27.900383,-124.69744,N
62.884876,-9.048435,N
27.355484,-124.5184,N
25.393736,-123.73076,N
40.309284,-44.902084,N
34.879524,-47.578316,N
5.879535,-114.02314,N
33.465298,-48.474678,N
10.630167,59.39488,N
-1.0360048,-43.340214,N
44.84951,-70.19534,N
26.735922,-125.28419,N
60.194786,-23.711737,N
10.006576,-116.28376,N
-2.6599894,-101.78907,N
22.235651,-121.166145,N
61.394344,-19.402367,N
49.071674,-58.6002,N
33.435715,7.6138144,N
44.42976,-42.651848,N
12.180313,57.491974,N
2.1634367,-107.16909,N
48.948692,-110.180435,N
18.844814,-121.107216,N
45.019836,-70.53012,N
22.516487,-122.25979,N
27.9567,-124.61022,N
64.4691,-2.667918,N
62.472668,-9.510302,N
27.055214,-124.843124,N
18.871908,-121.02428,N
17.013931,-118.65006,N
46.25362,-61.18589,N
47.05306,-59.533024,N
44.623837,-71.43106,N
40.591705,-44.503845,N
61.385014,-13.548,N
26.790495,-125.29771,N
14.337928,-119.13316,N
12.861759,58.03156,N
17.283634,-119.319466,N
38.593624,-45.963432,N
-116.974014,-60.963493,V
11.140661,-115.75632,N
15.210613,-120.301186,N
44.295403,-67.91173,N
26.26826,-124.42849,N
56.60833,-49.630005,N
56.048042,-49.41699,N
70.2962,-32.05489,N
31.076494,-118.61942,N
36.4087,-67.733116,N
44.413643,-42.657017,N
45.391205,-108.764824,N
33.526314,7.032238,N
15.953733,-120.64741,N
42.986225,-43.523277,N
2.1178665,-106.878075,N
18.847433,-121.15475,N
45.75654,-69.551056,N
42.564724,-43.75935,N
-2.3153741,-102.62292,N
15.398793,-120.05494,N
60.90113,-21.794968,N
9.599094,-116.93985,N
49.390797,-110.15427,N
6.161112,-113.95491,N
13.22031,-118.97514,N
10.748613,-117.46857,N
61.19031,-19.704102,N
49.75123,-109.91002,N
32.081596,-48.35658,N
18.280058,-120.95048,N
34.034214,7.974529,N
15.862619,-119.68984,N
19.60382,-121.830765,N
14.520732,-119.59254,N
7.258275,-115.07819,N
37.526615,-46.41138,N
33.524506,7.288593,N
25.032173,-124.432144,N
65.24583,-107.94853,N
13.604178,-119.53538,N
61.674927,-19.209124,N
34.197945,8.21775,N
33.20901,6.7422156,N
9.409345,59.827785,N
-2.351887,-102.60117,N
2.0777028,-107.013885,N
-3.3619335,-101.908295,N
19.844072,-122.48549,N
33.371128,7.175488,N
20.193596,-121.79589,N
34.728287,-47.68355,N
11.075589,-117.73684,N
43.324593,-43.232582,N
45.23301,-66.02395,N
10.630353,-117.44925,N
-9.462508,-80.83857,N
40.658283,-44.968365,N
6.049579,-113.978096,N
45.196915,-42.035828,N
46.83926,-65.15279,A
6.0814795,-114.06035,N
33.16632,-48.514297,N
60.271492,-23.753736,N
48.315655,-57.844955,N
10.638972,59.430798,N
26.320251,-126.047,N
-2.7836332,-102.26577,N
10.631455,-115.94607,N
-4.228152,62.216324,N
64.22071,-31.090244,N
6.894041,60.710472,N
41.260033,-44.963852,N
33.125584,-48.752827,N
6.6866894,-114.51564,N
13.697779,-119.006714,N
12.526595,57.361435,N
34.805298,-47.571487,N
21.98896,-120.78646,N
44.77289,-71.72997,N
45.312344,-72.69776,N
44.982483,-42.22421,N
42.58257,-43.68797,N
44.295094,-42.668514,N
22.679478,-122.35528,N
45.655415,-71.02692,N
-19.685904,-115.40481,V
41.46426,-43.178913,N
66.719635,2.3881407,N
40.16153,-44.856255,N
13.711932,-119.07237,N
47.77866,-61.656757,N
47.584267,-61.7971,N
10.745353,-117.80382,N
46.04536,-66.87523,N
10.974937,59.0298,N
47.730076,-61.743313,N
6.712133,-114.58715,N
14.724943,-119.5483,N
15.180147,-120.07734,N
2.1294155,-106.59508,N
44.656906,-42.555637,N
9.975783,59.827034,N
44.39902,-42.740276,N
21.37095,-121.88017,N
34.761215,-47.66591,N
-2.8988883,-81.50171,N
-5.591265,-82.97558,N
45.398605,-60.01002,N
62.833935,-9.682034,N
1.6169757,-106.7538,N
14.908214,-119.90714,N
20.976862,-122.28183,N
44.71974,-42.55577,N
21.140644,-122.748474,N
45.274746,-72.16802,N
6.6314855,-114.53095,N
24.85133,-124.13509,N
0.72453797,-41.293198,N
31.865427,-49.723785,N
45.907078,-69.77255,N
-53.98262,-3.7667618,N
-29.282867,-120.75385,V
45.549953,-60.932102,N
68.83907,-86.83679,N
5.8391614,65.71581,N
63.434498,-7.7961326,N
61.20042,-101.72391,N
67.71973,5.9378095,N
7.676912,-111.83839,N
36.106174,-47.163616,N
14.252294,-120.01132,N
44.21092,-42.683216,N
10.0412035,-116.90806,N
7.9266167,-115.4048,N
-4.4235377,-100.57709,N
-5.4656,-83.40527,N
31.940842,-49.537296,N
32.40295,-49.25562,N
12.541536,57.324696,N
66.329994,-78.9564,N
33.862457,8.43436,N
45.35941,-70.56917,N
5.9555864,-113.80381,N
48.360943,-59.250774,N
44.60273,-69.5464,N
64.02621,-5.252187,N
60.529816,-21.624283,N
45.32854,-59.752335,N
67.45322,-99.61119,N
63.245594,-108.53666,N
26.39975,-125.888306,N
43.698753,-72.82436,N
25.176952,-124.18663,N
35.2131,-47.48792,N
13.337161,-117.755714,N
33.12371,7.24301,N
44.901882,-42.31759,N
11.330568,-117.88584,N
49.12866,-58.574944,N
43.81665,-66.55852,N
67.859634,-89.13828,N
50.296185,-109.88032,N
62.741673,-9.270168,N
27.972021,-124.72561,N
49.87516,-54.737453,N
68.71929,-86.05858,N
66.16837,1.0451852,N
40.76966,-44.35487,N
66.13124,0.09336647,N
14.310872,-118.88406,N
-0.15884818,65.95374,N
19.594006,-122.50122,N
60.66817,-22.71698,N
40.16817,-45.18998,N
26.232157,-125.968796,N
61.41551,-109.72347,N
44.895454,-66.13292,N
61.234264,-13.718933,N
14.654123,-120.1105,N
17.728956,-119.72343,N
48.464268,-109.05711,N
18.534662,-120.9869,N
45.22054,-109.09756,N
12.342718,57.525658,N
61.72555,-19.390306,N
5.977433,-114.03192,N
41.570698,-44.38264,N
5.9652133,-113.84665,N
40.2211,-44.886055,N
7.573359,-115.22643,N
34.46952,9.331327,N
61.706593,-19.285252,N
67.245384,-104.16299,N
21.278387,-123.64981,N
40.143932,-45.216953,N
25.231491,-124.05923,N
44.760147,-42.427994,N
58.35927,-50.091038,N
61.055107,-20.395048,N
16.472216,-120.71428,N
61.684193,-19.396336,N
14.789266,-119.890465,N
48.441917,-61.223812,N
45.998672,-66.71776,N
62.747303,-12.177105,N
44.50759,-42.67646,N
1.3668125,-106.783264,N
47.88635,-61.608006,N
47.54693,-109.83528,N
-43.015762,-43.036522,N
25.464392,-125.76855,N
-0.13392267,-102.98269,N
-5.5672364,-83.06105,N
12.338038,58.134445,N
44.793056,-108.96614,N
59.81107,-47.98118,N
7.6572814,-112.55097,N
45.589584,-57.99912,N
60.59855,-41.906643,N
68.59384,-99.29998,N
-36.382206,3.9319363,N
-12.847454,68.51696,N
69.82851,-23.628824,N
60.616364,-109.04644,N
57.563892,-107.666695,N
45.91101,-67.62195,N
44.968014,-108.454,N
7.6960745,-114.92962,N
12.510211,-112.71222,N
2.3934302,-106.55179,N
11.755787,58.680634,N
10.170703,-116.82204,N
44.966434,-109.003204,N
46.637806,-68.49768,N
19.857529,-121.700874,N
25.3991,-125.73493,N
33.311745,-48.473225,N
59.379414,-49.80358,N
64.53659,-75.85727,N
-29.73345,73.73954,N
0.5286912,66.36828,N
10.906421,-101.437485,N
61.307697,-19.529137,N
46.099113,-69.1367,N
46.283237,-66.67089,N
36.660995,-60.10182,N
-32.07972,-120.33532,V
24.684889,-124.70647,N
43.09594,-68.45375,N
10.74461,-116.13986,N
9.376594,-116.35358,N
49.621147,-110.5821,N
18.522537,-89.18567,N
61.09445,-35.419785,N
45.480957,-65.17971,N
25.074364,-124.44801,N
-0.45222834,66.88331,N
11.212268,-117.78852,N
-30.671719,-105.424904,V
34.474014,13.100116,N
46.2971,-65.93325,N
4.899678,65.40004,N
9.479296,-110.362724,N
37.27694,-46.589943,N
-98.14162,-58.27562,V
61.38877,-102.39469,N
45.162376,-63.940693,N
65.931625,1.1104879,N
60.065754,-101.6719,N
7.455255,-111.22065,N
-97.77034,-59.29219,V
64.36231,-103.440605,N
45.577534,-58.765038,N
15.742804,65.46485,N
50.071827,-110.87415,N
13.851058,-117.24583,N
-117.15255,-55.408024,V
-6.856789,70.23877,N
-5.0799956,68.67646,N
34.450592,9.394223,N
44.97374,-71.96181,N
51.03991,-96.18995,N
62.81691,-74.99861,N
68.278046,13.063925,N
58.002277,-50.371796,N
0.62816775,-40.988594,N
2.774035,-107.20112,N
32.26052,-49.07985,N
-27.313385,-123.519905,V
21.602024,-122.45866,N
64.52848,-106.77999,N
33.562878,7.726171,N
46.770714,-58.56644,N
-2.7938416,-102.255646,N
65.30752,-1.9856808,N
66.129715,-79.17288,N
44.74926,-108.92963,N
50.91169,-56.287113,N
45.686794,-65.62599,N
4.1514316,-108.19748,N
25.560797,-118.00066,N
9.361295,59.861927,N
57.908375,-109.0586,N
63.531677,-76.317085,N
65.48778,-105.9458,N
62.892853,-109.04218,N
-27.852057,-123.41968,V
-10.947277,-99.24943,N
60.026302,-37.722866,N
48.058357,-26.841328,N
59.595364,-42.985744,N
33.218914,7.8846736,N
26.267658,-120.314354,N
-57.29546,41.2751,N
-52.300297,33.78057,|
-0.749305,-36.61838,N
-19.268911,-87.03399,N
60.98022,-20.24101,N
47.05014,-108.62152,N
51.9987,-55.729683,N
33.686848,7.4282427,N
16.02821,-120.65186,N
6.6356635,-110.98163,N
59.15787,-47.83621,N
3.0763185,67.68675,N
-27.098598,-123.086205,V
-26.20749,-43.280697,N
15.924951,-38.30507,N
13.262211,-116.77761,N
-0.0004648185,-103.98079,N
49.55983,-109.695724,N
67.16306,-104.316734,N
12.030815,58.79458,N
60.376225,-39.027027,N
45.54236,-70.96189,N
33.730957,7.7653475,N
68.95784,-97.0452,N
43.258717,-43.19118,N
69.16859,-98.91514,N
60.025776,-65.99862,N
50.69197,-110.01625,N
46.411964,-62.1235,N
41.39682,-68.573814,N
62.692574,-76.23931,N
61.213303,-109.67301,N
60.172184,-34.217552,N
62.378357,-109.30323,N
34.10585,7.9649405,N
63.69903,-5.9649444,N
51.30471,-110.393814,N
61.85961,-101.59777,N
68.68036,-86.29504,N
49.97145,-54.671204,N
58.15338,-45.179516,N
42.92747,-60.839703,N
67.444275,52.200356,N
9.724555,60.637016,N
43.952442,-104.897484,N
-18.351547,71.32528,N
61.860573,-13.057527,N
7.952958,-111.73297,N
42.85144,-67.18853,N
34.1944,9.527983,N
10.930971,-117.68811,N
25.64268,-125.6555,N
34.12553,7.99416,N
63.811325,-76.01492,N
45.505215,-71.12037,N
58.552967,-44.744686,N
12.459867,57.75386,N
65.960236,4.4161687,N
51.546005,-110.89708,N
44.35705,-69.42858,N
23.998734,-118.944,N
21.122124,-122.40998,N
27.377104,-124.78091,N
33.395046,9.008055,N
66.89097,2.7599804,N
-3.8877373,69.32897,N
45.63711,-109.10263,N
39.92963,-45.192802,N
-25.917572,-43.5586,N
-66.976906,-11.959563,A
-35.484592,-103.87849,A
-32.775436,-122.0355,A
-88.55703,-23.078909,N
-96.610596,49.847324,N
-96.38692,50.1365,N
-38.822388,67.85151,N
3.3636167,-70.10691,N
-51.06901,-20.64035,N
-81.450226,-13.494929,a
-19.250532,-69.85078,N
-25.880444,-72.0397,N
-51.610638,67.91677,A
-2.016719,-103.19286,N
-7.6936913,59.959236,N
-29.607265,70.07168,A
24.396652,-118.51572,N
0.09899264,65.86356,N
4.2436924,60.095062,N
-29.175045,-120.65763,V
1.5782889,-105.829185,N
48.20511,-110.1737,N
34.459743,9.338422,N
-2.9530656,-102.135284,N
-4.555695,61.834534,A
5.9716125,-113.984985,N
-7.861998,59.9287,N
-27.825407,65.658615,A
67.388176,-99.13682,N
11.422926,-48.18712,N
-54.386677,-3.5121515,a
-116.919846,-60.91887,V
14.330448,-102.360596,N
36.12397,-114.558495,N
6.6323214,60.19499,N
-90.43308,-18.105375,a
-30.08362,-35.20677,N
-14.415752,-44.37798,N
-8.161841,59.890057,N
-43.079556,66.59422,A
42.610935,-68.6479,N
56.224422,-49.464252,N
45.886303,-61.228382,N
57.601845,-50.829746,N
-3.3711457,-102.131485,N
-3.8681686,60.146595,A
43.47365,-66.93846,N
66.22424,-80.10022,N
2.1011844,-107.0312,N
-3.8625968,62.43204,A
17.565004,-119.229675,N
-5.686704,59.716442,N
-29.750092,-70.613266,A
6.6532884,60.732773,N
0.7376236,66.926125,N
12.494555,58.417183,N
61.650307,-19.07694,N
44.876827,-58.90987,N
11.956337,58.687965,N
16.802008,-119.024216,N
18.464298,-120.86858,N
53.082336,-108.43741,N
14.487159,-119.45758,N
21.663448,-121.84976,N
60.73069,-21.617418,N
13.7470455,-119.12557,N
-2.2490578,-102.77383,N
-0.8521342,61.381535,A
12.554137,59.033024,N
44.624416,-42.49457,N
6.4408593,-113.91341,N
-2.1889334,59.175156,A
16.126518,-119.54142,N
60.543488,-42.511593,N
12.401947,57.675117,N
62.475487,-109.17697,N
2.6396344,-107.07486,N
23.141335,-47.892498,N
-58.467094,-2.409756,N
61.75523,-101.51694,N
-66.65243,-11.719521,|
-83.60382,-20.56803,N
4.9775715,-97.97315,N
9.538276,-98.00482,N
59.27746,-49.573257,N
35.973625,-113.809364,N
64.9521,-96.15679,N
8.139983,59.20758,N
66.97247,-97.06914,N
49.75691,-59.88663,N
10.106485,60.02969,N
7.243834,66.28469,N
48.099705,-50.07741,N
68.16425,-85.28059,N
59.565525,-23.547575,N
44.626762,-70.28422,N
43.997807,-42.852642,N
54.492558,-47.21044,N
57.338207,-50.408756,N
32.946278,7.269539,N
43.80181,-67.05473,N
25.837976,-124.152855,N
59.826088,-108.565155,N
-14.502671,-100.52767,N
-27.920918,64.53871,A
36.031765,-60.9489,N
45.054413,-60.66594,N
68.16008,-84.47447,N
63.82497,-76.12776,N
48.523556,-97.67446,N
62.96125,-76.326836,N
16.801891,-38.39984,N
19.839304,-122.123825,N
7.4087567,-115.08015,N
48.31241,-110.20264,N
12.676829,58.18932,N
3.9123294,-107.98019,N
33.282642,-48.454994,N
63.15386,-8.3257475,N
67.71147,-85.79587,N
44.554375,-69.551895,N
6.2210503,-85.64054,N
60.00837,-109.64573,N
14.941219,-120.26916,N
52.267586,-108.561844,N
33.009842,10.829418,N
32.502148,10.4002,N
45.112144,-109.00138,N
26.056911,-124.010216,N
58.931705,-45.489067,N
44.43163,-68.241714,N
55.597412,-11.568474,N
70.27568,-36.96298,N
12.905453,58.22183,N
50.488396,-55.65544,N
24.90437,-124.415924,N
69.24241,-97.45138,N
-87.77961,-21.95084,N
-0.2776174,-43.294086,N
24.185051,-108.42063,N
67.52871,5.885716,N
60.458263,-21.772297,N
41.47468,-43.595318,N
66.18775,-80.135765,N
35.37683,-65.53755,N
22.377974,-108.60352,N
-10.440401,-79.738716,N
4.2659907,-106.96666,N
-51.705097,3.6805956,N
-20.9419,69.75979,N
34.881382,-115.99603,N
45.349277,-72.48667,N
7.781256,-115.20185,N
-4.0630198,-82.38414,N
-5.515844,-82.54133,N
25.060047,-123.73586,N
44.389366,-69.22769,N
44.659386,-69.83182,N
6.0230327,-113.84769,N
33.84755,7.7450643,N
1.466137,67.7424,N
63.721855,-7.0807247,N
13.486785,-117.833626,N
65.0853,-103.454025,N
58.97462,-82.78183,N
67.59043,-15.316566,N
26.215538,-120.13106,N
1.5783182,-105.462715,N
1.3125966,-104.50131,N
47.628506,-108.83279,N
12.330798,57.751728,N
3.2647355,-107.66099,N
48.737225,-59.494343,N
26.901993,-124.13972,N
20.267462,-121.71423,N
13.331496,-116.45431,N
-27.748108,71.050255,N
20.137775,-122.093155,N
20.572233,-121.68619,N
46.667297,-98.91353,N
56.810825,-49.635555,N
68.32844,-85.48436,N
21.906658,-122.619865,N
26.392733,-125.78879,N
6.6645594,-113.91958,N
45.59743,-65.5961,N
12.597386,58.101273,N
58.41891,-12.129501,N
66.70148,4.4852643,N
44.92416,-58.759243,N
50.888096,-56.107185,N
61.39874,-102.314384,N
47.785366,-109.25261,N
20.708479,-121.487305,N
43.81943,-66.37898,N
26.811619,-123.884026,N
67.30148,-104.07387,N
51.346283,-56.225098,N
43.9116,-63.645573,N
15.692618,-120.62265,N
-11.222253,-80.23561,N
14.814258,-119.798225,N
1.1105869,67.69619,N
60.441544,-22.672523,N
32.747395,-48.637424,N
37.186394,-46.679264,N
12.487648,57.570164,N
44.0448,-69.397644,N
-10.470706,-79.844376,N
45.66107,-69.49823,N
62.65505,-9.240428,N
43.997875,-66.434654,N
25.14892,-123.93745,N
67.42619,-89.67842,N
66.26383,1.27376,N
12.268727,57.91927,N
63.556747,-7.451584,N
16.751457,-119.25209,N
58.37773,-50.118496,N
62.26822,-37.218834,N
61.59836,-19.44198,N
27.053238,-121.06259,N
63.933765,-103.25578,N
51.841946,-55.910908,N
62.186214,-74.13488,N
50.946327,-56.203503,N
28.099394,-124.19329,N
40.51207,-73.12951,N
49.0272,-58.829792,N
45.20821,-61.254208,N
65.05394,-95.676384,N
12.710029,59.47981,N
50.80887,-56.35449,N
12.935265,-116.68285,N
59.00502,-20.199099,N
65.6585,-100.74577,N
13.30594,-117.86215,N
8.4868,-115.56706,N
1.427497,-106.74109,N
59.483395,-22.61526,N
29.97946,-118.225044,N
59.60893,-8.879448,N
-5.946045,-39.19168,N
47.666107,-61.89016,N
50.28052,-55.179127,N
45.63027,-62.8847,N
15.910292,-120.57021,N
47.621494,-61.793716,N
58.987034,-45.18202,N
15.385336,-119.988205,N
61.53432,-19.546074,N
48.726044,-59.87665,N
49.740353,-110.69326,N
45.052387,-71.67073,N
62.630207,-9.352626,N
17.922716,-119.79251,N
59.981472,-23.333803,N
62.657238,-9.489518,N
63.071426,-108.86228,N
61.319473,-19.818375,N
9.952524,-116.61484,N
45.67122,-65.019356,N
43.945587,-42.91734,N
33.227657,7.0599427,N
19.97805,-122.32179,N
14.3666,-119.81731,N
21.33697,-122.66858,N
13.046451,-41.75994,N
44.664062,-42.50052,N
66.38377,1.6027212,N
44.592487,-66.498665,N
25.467045,-124.193565,N
51.647507,-56.014145,N
66.5084,1.6705049,N
67.77984,5.9022374,N
20.348103,-122.356544,N
61.1163,-20.485783,N
51.630585,-56.03011,N
63.446457,-7.0640793,N
66.36383,-78.869255,N
58.82237,-48.18457,N
44.139694,-67.47309,N
63.820065,-5.902674,N
61.069565,-20.252775,N
44.80657,-69.642334,N
68.38434,11.922432,N
62.70187,-9.000529,N
44.269432,-68.978455,N
58.903725,-46.964912,N
66.602615,-79.308624,N
67.835144,6.0280514,N
44.699257,-69.50221,N
58.173088,-50.17825,N
61.57571,-19.189028,N
60.017494,-65.54926,N
67.37276,5.6195784,N
61.09924,-35.306065,N
57.481712,-50.189274,N
57.638493,-50.62242,N
61.278793,-36.46651,N
58.88985,-47.007195,N
63.728924,-30.706223,N
44.299355,-68.04021,N
44.658794,-69.59857,N
59.872677,-41.731514,N
58.720856,-44.986935,N
64.07331,-3.5755937,N
67.370964,5.527887,N
48.998634,-58.910442,N
60.066704,-42.613544,N
63.31714,-31.39654,N
51.012997,-56.197044,N
66.90527,3.6336505,N
48.183243,-59.37558,N
51.276924,-55.690098,N
59.783936,-41.951294,N
57.73272,-49.446762,N
59.590973,-43.4873,N
62.32029,-108.837616,N
57.31973,-49.895676,N
51.01035,-56.317974,N
57.175774,-49.515545,N
44.799713,-72.530525,N
44.260483,-69.263695,N
45.098557,-72.59813,N
60.942207,-109.61189,N
58.782455,-47.22184,N
61.66757,-13.443617,N
44.932384,-65.93394,N
45.550785,-65.084496,N
65.30232,-107.81415,N
48.814156,-58.991436,N
65.17535,-3.1542492,N
66.84563,2.653097,N
46.201134,-61.38909,N
68.89046,-98.072716,N
63.793407,-30.407452,N
65.34314,-2.1719708,N
65.4887,-1.6597923,N
58.922848,-46.43388,N
60.635094,-39.27239,N
60.345703,-41.97804,N
62.020298,-36.3371,N
65.41711,-1.9497621,N
65.882065,-0.4347539,N
65.45535,-1.7653693,N
61.09605,-68.05579,N
58.8068,-69.80444,N
66.05727,1.6593711,N
60.529045,-38.062317,N
59.295704,-43.948883,N
69.31396,-29.495525,N
60.278305,-42.11738,N
66.0141,0.13284011,N
46.391357,-61.051468,N
45.590275,-65.12752,N
68.15214,8.843098,N
44.22018,-68.11134,N
10.252249,58.08703,A
48.498,-58.592175,N
-96.270035,13.749986,a
-70.78855,-89.137184,a
66.025826,0.026585257,N
40.333622,-60.25102,A
45.624535,-61.862064,N
-59.010498,83.64766,a
61.858448,-13.178978,N
33.729946,-19.171227,a
27.095146,-124.89031,N
-64.31235,-71.05927,a
-44.091652,-82.94527,a
67.49366,5.6271973,N
8.82568,59.890175,A
44.85178,-60.927925,N
-93.14408,12.826194,a
-93.03582,12.620692,a
46.184685,-61.18891,N
12.842658,-45.41777,A
-11.770711,-102.56637,A
44.54985,-69.437805,N
8.514807,59.99074,A
43.953537,-67.19049,N
-50.85233,-16.193064,+
-92.57617,12.910156,a
-35.228878,-51.55741,a
-31.427872,-50.89632,N
-7.748284,60.062683,N
65.17282,-2.6673498,N
68.18868,8.896977,N
67.57368,5.8834977,N
2.529866,58.964012,N
-49.03196,63.82746,N
-7.7837267,60.07331,N
17.533041,-118.99946,N
62.937557,-10.190021,N
-54.721016,-17.877596,N
-29.767738,-71.8202,N
44.96917,-69.798996,N
66.6431,2.4571128,N
62.5849,-11.81976,N
-5.866167,59.749187,N
-29.374779,-70.29843,N
-15.304162,-100.495735,N
-28.69025,-54.98049,N
-13.063166,-101.65307,N
51.389946,-31.46083,N
42.08213,-43.61294,N
61.290413,-19.607517,N
25.900951,-124.32235,N
60.052715,-17.06151,N
65.4782,-2.9958353,N
50.2093,-54.48258,+
68.62855,-96.75715,N
65.33714,-0.82654417,N
-14.404689,-102.35291,A
-29.793612,-71.737755,A
63.59304,-6.3517776,N
-12.846768,-103.11491,A
-15.448829,-100.34707,A
-1.5599184,-113.83541,N
-57.242966,-15.435645,A
13.920379,-45.19831,A
48.599125,-59.209297,N
-2.8509068,59.06124,A
-6.104339,61.32848,A
44.25161,-67.806274,N
8.857033,59.51569,A
43.780796,-66.40976,N
-9.709403,69.56324,a
59.13228,-24.024933,N
-55.14005,-3.8170643,a
-2.3338208,-70.33043,A
26.473806,-124.224754,N
-8.389368,59.733513,a
-26.886326,-72.46206,A
14.403295,-121.114174,N
-12.183421,-104.807106,+
-56.392246,-16.00386,N
-14.713967,-101.35449,N
66.7181,-79.313675,N
48.4265,-22.319906,N
-12.204289,-104.61405,N
-15.437456,-100.25823,N
43.408054,-65.697205,N
60.14436,-42.316113,N
50.453957,-54.216362,N
45.85774,-60.94356,N
46.198944,-67.58787,N
60.480713,-36.36105,N
59.67401,-19.503143,N
-13.439893,-100.96771,N
2.2906358,-104.272385,N
34.094814,-49.9103,N
-58.853905,-12.923986,N
-30.301544,-50.295704,N
-48.98548,63.854725,N
-53.114166,64.73319,N
-50.066216,-17.86855,N
61.679863,-12.950162,N
44.289772,-69.58186,N
61.6278,-19.487415,N
66.84181,2.4138615,N
59.25944,-17.999784,N
58.711323,-22.603262,N
-29.712675,-71.74719,N
-48.98918,63.720623,N
-57.106865,-11.982638,N
-48.846096,63.828835,N
-52.024956,-17.989433,N
-4.976633,59.685936,N
-48.819324,63.85948,N
-49.11597,63.77942,N
-50.864323,63.6083,N
-53.453304,-17.725048,N
5.4303126,-99.832565,N
-10.381196,-81.498085,N
-8.130864,59.870556,N
-55.566563,-14.243535,N
1.3629858,-106.139114,N
30.587198,-46.5353,N
-56.473003,-15.819243,N
-18.793613,-48.164494,N
57.827553,-24.559677,N
59.15534,-17.922321,N
41.120884,-43.240284,N
52.808125,-29.023258,N
24.952282,-50.26735,N
-53.920033,-18.131163,N
-59.01515,-13.516698,N
-30.216623,-51.525597,N
-59.319614,-13.298562,N
-53.221302,64.51602,N
-53.816616,63.950848,N
-53.52603,63.53282,N
-18.827808,-48.31709,N
30.203667,-116.27584,N
-49.65215,-21.566801,N
-58.75701,-13.126147,N
-53.5092,63.361584,N
-61.96069,-11.362261,N
-53.611584,-17.99816,N
-53.606033,-18.039454,N
-30.30533,-60.01533,N
-29.669905,-58.19268,N
-29.077333,-56.739002,N
-30.022762,-59.179375,N
-62.52267,-13.288156,N
-58.292706,-12.068972,N
-60.8999,-12.992329,N
-30.21552,-59.31619,N
-63.191063,-12.83053,N
-30.67703,-58.902348,N
-62.573307,-13.197835,N
-32.90419,-55.563484,N
-58.667713,-13.525793,N
-29.761559,-50.416588,N
47.16258,-34.730576,N
-2.5180647,-112.88798,N
39.73772,-39.867985,N
-15.308637,-100.420975,N
-55.538467,-14.053943,N
-57.593163,-15.136995,N
-62.964527,-12.757238,N
-53.20312,64.02976,N
-55.428688,-11.383312,N
-48.65339,63.303974,N
-7.034882,60.557323,N
-27.491684,-50.495354,N
-60.27143,-13.455174,N
-62.71903,-12.203516,N
-58.148033,-14.606571,N
-30.21726,-56.996723,N
-30.031767,-50.39447,N
-1.7084396,-44.089268,N
-1.6778846,-43.99337,N
47.21245,-109.98635,N
-2.9651544,-45.973534,N
-28.422293,-70.18958,N
45.207172,-41.79896,N
42.906418,-70.02977,N
49.948975,-56.646828,N
60.85434,-6.7058277,N
64.90757,-76.00198,N
64.829834,-108.33452,N
57.848827,-18.4688,N
57.86573,-24.602442,N
56.94743,-19.096697,N
61.13431,-6.598651,N
-15.16908,-100.45764,N
-15.757079,-99.99685,N
13.345495,-45.408314,N
-57.046055,-15.3317,N
-59.54686,-13.624864,N
-59.43624,-13.474537,N
-62.360584,-11.680781,N
-64.22374,-11.618188,N
-54.271725,63.502735,N
-53.566044,-11.495994,N
-58.63046,-13.003887,N
-1.7461272,-43.983482,N
-28.952995,-71.505005,N
-52.867294,63.77134,N
-7.074918,60.702713,N
60.356434,-22.142096,N
9.041846,58.204144,N
59.121895,-6.591694,N
41.153484,-45.324856,N
-30.114773,-71.97308,N
-2.1074817,59.071198,N
13.966035,-45.212006,N
-48.9846,63.57317,N
-57.360157,-15.397439,N
-28.160383,-54.407288,N
-28.195757,-54.397858,N
-28.607977,-55.172646,N
-28.842371,-56.239822,N
-29.091759,-56.887466,N
-29.554178,-58.466652,N
-62.362225,-13.244073,N
-53.804638,63.387196,N
-54.16311,63.312923,N
-59.70173,-8.47613,N
-58.859074,-13.755628,N
-62.666306,-12.72419,N
-59.143253,-13.641908,N
-59.6908,-13.799471,N
-27.878498,-51.87322,N
-55.96797,-15.920306,N
-6.5666084,60.651764,N
11.286835,-48.278984,N
-2.0861201,59.2774,N
-13.189901,-101.167946,N
-53.047256,63.936684,N
-54.16248,63.371067,N
-63.391895,-12.753297,N
-53.86824,63.357178,N
-53.82417,63.56656,N
-54.02048,63.507984,N
-54.027138,63.418594,N
-29.409964,-70.45526,N
36.14088,-30.873081,N
45.08976,-70.23231,N
-14.618151,-100.442375,N
-50.350258,63.64667,N
-52.588516,63.825123,N
-48.988018,63.863365,N
-60.902077,-12.860347,N
-62.290913,-12.953154,N
-53.97124,63.421345,N
-62.341843,-12.887891,N
-59.27918,-13.856391,N
-54.661865,-17.22483,N
-57.606884,-15.23618,N
-28.177464,-54.64084,N
-28.342777,-54.4823,N
-29.18808,-56.557762,N
-58.11369,-14.763738,N
-7.4204516,60.189926,N
35.212975,-49.204617,N
12.1734085,-45.799408,N
12.567805,-45.63044,N
-28.00662,-52.349354,N
-28.394083,-53.551754,N
-28.064087,-54.053974,N
-28.350706,-55.162975,N
-57.3011,-15.424361,N
-15.778978,-100.070595,N
-14.15903,-101.15896,N
-53.8164,63.322273,N
-54.156334,63.248714,N
-53.56402,-16.07867,N
-8.4826765,59.701874,N
